course_id,course_name,difficulty,description,learning,tags,picture,student_id,isActive,rating,registered_date
ANS_46,Advanced Network Security,Advanced,"This advanced-level course focuses on advanced network security. Learn about intrusion detection systems, secure network design, and security protocols.","Master intrusion detection and prevention techniques.
Design and implement secure network architectures.
Explore advanced security protocols and encryption methods.
Analyze network traffic for security threats and anomalies.","['network security', 'advanced', 'intrusion detection', 'security protocols']",https://picsum.photos/274/648,ANS_46-2,False,1,2018-12-14
SDWR_88,Software Development with React,Intermediate,"This intermediate-level course focuses on software development with React, a popular JavaScript library for building user interfaces.","Master React concepts and component-based development.
Build interactive and dynamic web applications using React.
Learn about state management with Redux and React Router for routing.
Develop modern web applications with React and associated tools.","['React', 'intermediate', 'component-based development', 'state management']",https://picsum.photos/528/994,SDWR_88-1,True,4,2019-06-26
CSFAB_114,Computer Science for Absolute Beginners,Beginner,"This course is designed for absolute beginners in computer science. Learn the very basics of programming, algorithms, and computer hardware.","Get started with the absolute basics of computer science.
Learn introductory programming concepts using a beginner-friendly language.
Understand fundamental algorithms and problem-solving techniques.
Explore the basics of computer hardware and how it works.","['computer science', 'beginner', 'programming basics', 'algorithms', 'computer hardware']",https://picsum.photos/439/106,CSFAB_114-1,True,3,2018-01-13
NLP_44,Natural Language Processing,Advanced,"This advanced-level course covers natural language processing (NLP). Learn about text analysis, sentiment analysis, and machine translation.","Explore text analysis techniques for NLP tasks.
Learn about sentiment analysis and opinion mining.
Understand machine translation and language generation in NLP.
Develop NLP applications for chatbots and language processing tasks.","['natural language processing', 'advanced', 'text analysis', 'sentiment analysis']",https://placekitten.com/797/756,NLP_44-1,False,4,2018-10-15
DCFB_157,Digital Citizenship for Beginners,Beginner,"This beginner-level course focuses on digital citizenship. Learn about responsible online behavior, ethical internet use, and digital rights.","Understand the principles of digital citizenship.
Learn about responsible online behavior and digital ethics.
Explore digital rights and responsibilities.
Develop good practices for a positive digital presence.","['digital citizenship', 'beginner', 'online behavior', 'digital ethics', 'internet use']",https://picsum.photos/383/728,DCFB_157-1,False,3,2018-07-04
CDAO_57,Compiler Design and Optimization,Advanced,"This advanced-level course covers compiler design and optimization. Learn about lexical analysis, parsing, code generation, and optimization techniques.","Explore lexical analysis and parsing techniques for language processing.
Learn about intermediate code generation and code optimization.
Understand compiler frontends and backends.
Develop a complete compiler for a programming language.","['compiler design', 'optimization', 'advanced', 'lexical analysis', 'code generation']",https://placekitten.com/534/29,CDAO_57-1,False,5,2018-10-29
CHB_66,Computer Hardware Basics,Beginner,"This beginner-level course covers computer hardware fundamentals. Learn about components, peripherals, and basic troubleshooting techniques.","Understand computer hardware components like CPU, RAM, and storage devices.
Learn about input and output peripherals, including keyboards and monitors.
Troubleshoot common hardware issues and perform basic upgrades.
Explore computer hardware terminology and specifications.","['computer hardware', 'beginner', 'hardware components', 'troubleshooting']",https://picsum.photos/262/134,CHB_66-2,True,3,2019-10-08
BDAFB_96,Big Data Analytics for Business,Advanced,"This advanced-level course focuses on big data analytics for business. Learn about data-driven decision-making, predictive analytics, and business intelligence.","Apply big data analytics to make data-driven business decisions.
Learn about predictive analytics and machine learning for business applications.
Develop business intelligence dashboards for reporting and visualization.
Analyze large-scale data sets for strategic insights.","['big data analytics', 'advanced', 'business analytics', 'predictive analytics']",https://dummyimage.com/432x473,BDAFB_96-1,True,2,2017-11-16
CVADL_141,Computer Vision and Deep Learning,Advanced,"This advanced-level course focuses on computer vision and deep learning. Learn about image recognition, neural networks, and advanced vision applications.","Master computer vision techniques and deep learning models.
Learn about image recognition, object detection, and image segmentation.
Explore advanced vision applications in healthcare, robotics, and more.
Develop computer vision and deep learning projects.","['computer vision', 'deep learning', 'advanced', 'image recognition', 'neural networks']",https://dummyimage.com/315x641,CVADL_141-2,False,5,2018-02-09
CAD_54,Cloud-Native Application Development,Advanced,"This advanced-level course focuses on cloud-native application development. Learn about containerization, Kubernetes, and microservices architecture.","Explore containerization technologies like Docker and container orchestration with Kubernetes.
Learn about microservices architecture and cloud-native design principles.
Develop cloud-native applications and deploy them in cloud environments.
Manage and scale cloud-native applications with modern DevOps practices.","['cloud-native development', 'advanced', 'containerization', 'Kubernetes']",https://dummyimage.com/399x957,CAD_54-1,False,4,2019-09-21
BWD_27,Back-End Web Development,Intermediate,"This intermediate-level course covers back-end web development. Learn server-side programming, API development, and database integration for building robust web applications.","Master server-side programming using languages like Python, Node.js, or Ruby.
Develop RESTful APIs for communication between front-end and back-end systems.
Integrate databases and perform CRUD operations on data.
Build scalable and secure web applications with back-end development skills.","['web development', 'back-end', 'intermediate', 'API development']",https://dummyimage.com/851x586,BWD_27-2,True,5,2018-07-03
PFB_5,Python for Beginners,Beginner,"This course is an introduction to the Python programming language. You will learn Python syntax, data structures, and how to write simple programs.","Familiarize yourself with Python syntax, including variables, loops, and conditionals.
Learn about common data structures in Python, such as lists and dictionaries.
Write Python programs to solve basic problems and tasks.
Understand how Python can be used in various applications, including web development and data analysis.","['Python', 'beginner', 'programming', 'data structures']",https://picsum.photos/281/731,PFB_5-1,False,2,2019-02-12
